Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2758210,-,-,-,35.22,-97.45,0,360,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,GHI,Cloud Type,Dew Point,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Speed,Wind Direction
2023,1,1,0,0,9.9,0,0,3,4.6000000000000005,69.8,96.77,1.3,1.4000000000000001,208
2023,1,1,1,0,9.600000000000001,0,0,1,4.3,69.69,108.3,1.3,1.4000000000000001,191
2023,1,1,2,0,9.600000000000001,0,0,0,4.4,70.14,120.28,1.2000000000000002,1.4000000000000001,177
2023,1,1,3,0,8.9,0,0,0,4.6000000000000005,74.59,132.48,1.2000000000000002,1.4000000000000001,168
2023,1,1,4,0,7.6000000000000005,0,0,0,5,83.35000000000001,144.68,1.3,1.5,170
2023,1,1,5,0,7,0,0,0,5.4,89.57000000000001,156.39000000000001,1.3,1.6,177
2023,1,1,6,0,6.7,0,0,7,5.800000000000001,93.86,165.83,1.4000000000000001,1.7000000000000002,183
2023,1,1,7,0,6.6000000000000005,0,0,7,6,95.84,166.47,1.5,1.8,186
2023,1,1,8,0,6.5,0,0,7,6,96.71000000000001,157.53,1.5,2.1,189
2023,1,1,9,0,6.5,0,0,7,6,96.79,145.92000000000002,1.5,2.3000000000000003,196
2023,1,1,10,0,6.5,0,0,7,6,96.3,133.74,1.5,2.3000000000000003,200
2023,1,1,11,0,6.4,0,0,6,5.800000000000001,96.19,121.52,1.6,2.2,202
2023,1,1,12,0,6.5,0,0,0,5.7,94.94,109.51,1.6,2.4000000000000004,205
2023,1,1,13,0,6.1000000000000005,0,0,8,5.7,97.09,97.92,1.5,2.3000000000000003,208
2023,1,1,14,0,7.2,39,25,7,5.7,90.39,86.77,1.4000000000000001,3.3000000000000003,213
2023,1,1,15,0,9.3,202,101,7,6,79.88,76.99,1.4000000000000001,3.4000000000000004,215
2023,1,1,16,0,12.200000000000001,361,253,7,6.5,68.19,68.57000000000001,1.4000000000000001,3.1,217
2023,1,1,17,0,15.3,481,481,1,6.800000000000001,56.79,62.230000000000004,1.4000000000000001,3.4000000000000004,229
2023,1,1,18,0,17.7,544,414,7,7.4,50.82,58.71,1.4000000000000001,3.6,234
2023,1,1,19,0,19.3,545,545,0,7.7,46.94,58.51,1.5,3.6,239
2023,1,1,20,0,19.900000000000002,488,488,0,7.800000000000001,45.71,61.68,1.5,3.3000000000000003,247
2023,1,1,21,0,19.6,375,328,7,9.4,51.7,67.73,1.5,2,250
2023,1,1,22,0,17.5,220,190,7,10.9,65.02,75.95,1.5,0.9,232
2023,1,1,23,0,15.8,54,34,7,7.7,58.410000000000004,85.63,1.5,0.9,184
2023,1,2,0,0,14.4,0,0,7,7.7,64.22,96.64,1.6,1.3,156
2023,1,2,1,0,12.8,0,0,7,8.6,75.46000000000001,108.17,1.6,1.5,151
2023,1,2,2,0,12.3,0,0,7,9.8,84.97,120.14,1.7000000000000002,1.7000000000000002,155
2023,1,2,3,0,11.9,0,0,7,11.3,95.8,132.35,1.8,1.9000000000000001,163
2023,1,2,4,0,11.5,0,0,6,11.5,100,144.54,1.8,2.2,170
2023,1,2,5,0,10.9,0,0,7,10.9,100,156.25,1.8,2.4000000000000004,173
2023,1,2,6,0,10.600000000000001,0,0,7,10.600000000000001,100,165.71,1.9000000000000001,2.5,173
2023,1,2,7,0,11.3,0,0,7,11.3,100,166.44,1.9000000000000001,3.2,180
2023,1,2,8,0,11.5,0,0,7,11.5,100,157.56,2,3,185
2023,1,2,9,0,11.200000000000001,0,0,8,11.200000000000001,100,145.97,2,2.3000000000000003,180
2023,1,2,10,0,11.100000000000001,0,0,8,11.100000000000001,100,133.8,2,2.2,172
2023,1,2,11,0,11.200000000000001,0,0,8,11.200000000000001,100,121.58,2.1,2.4000000000000004,167
2023,1,2,12,0,11.700000000000001,0,0,3,11.700000000000001,100,109.56,2.2,3,163
2023,1,2,13,0,12.5,0,0,3,12.5,100,97.96000000000001,2.4000000000000004,3.7,159
2023,1,2,14,0,13.9,29,10,3,13.9,100,86.8,2.6,4.5,152
2023,1,2,15,0,15.5,173,79,8,14.8,95.51,77,2.8000000000000003,4.800000000000001,153
2023,1,2,16,0,17.1,320,13,5,15.8,91.93,68.55,3,4.7,156
2023,1,2,17,0,18.8,432,12,8,16.8,87.9,62.190000000000005,3.1,5.7,171
2023,1,2,18,0,19.700000000000003,494,129,6,17.1,84.86,58.64,3.2,6.1000000000000005,179
2023,1,2,19,0,20.1,507,23,6,17.400000000000002,84.33,58.410000000000004,3.1,5.800000000000001,186
2023,1,2,20,0,20.6,461,94,6,17.400000000000002,82.06,61.56,3,5.5,194
2023,1,2,21,0,20.400000000000002,355,227,7,17.1,81.24,67.6,2.8000000000000003,4.7,199
2023,1,2,22,0,19.200000000000003,209,42,6,16.400000000000002,83.91,75.81,2.5,3.6,202
2023,1,2,23,0,16.6,52,35,8,15.600000000000001,93.58,85.49,2.2,2.3000000000000003,206
2023,1,3,0,0,14.700000000000001,0,0,3,14.700000000000001,100,96.5,2.1,2.1,212
2023,1,3,1,0,13.9,0,0,0,13.8,99.16,108.03,2,2.2,221
2023,1,3,2,0,14.8,0,0,0,12.5,86.34,120,2.1,3.3000000000000003,233
2023,1,3,3,0,15,0,0,3,10.8,76.19,132.21,1.9000000000000001,3.9000000000000004,242
2023,1,3,4,0,13.9,0,0,4,8.9,71.93,144.4,1.4000000000000001,3.9000000000000004,249
2023,1,3,5,0,12.3,0,0,4,6.4,67.03,156.11,1,3.8000000000000003,255
2023,1,3,6,0,10.4,0,0,3,3.7,63.38,165.57,0.9,3,254
2023,1,3,7,0,9.1,0,0,8,2.1,61.410000000000004,166.39000000000001,0.8,2.6,246
2023,1,3,8,0,8.5,0,0,7,1.1,59.54,157.58,0.7000000000000001,2.9000000000000004,237
2023,1,3,9,0,7.9,0,0,3,0.4,59.13,146.02,0.8,3.5,237
2023,1,3,10,0,6.6000000000000005,0,0,0,0.2,63.45,133.85,0.7000000000000001,3.3000000000000003,244
2023,1,3,11,0,5.2,0,0,0,0,69.04,121.63,0.7000000000000001,2.7,255
2023,1,3,12,0,4,0,0,0,-0.2,74.33,109.60000000000001,0.7000000000000001,2,267
2023,1,3,13,0,3.2,0,0,0,-0.30000000000000004,77.76,97.99000000000001,0.7000000000000001,1.6,279
2023,1,3,14,0,5.4,39,39,0,0,68.27,86.81,0.7000000000000001,2.4000000000000004,291
2023,1,3,15,0,7.800000000000001,206,206,0,-0.9,54.15,77,0.8,3.3000000000000003,305
2023,1,3,16,0,9.3,370,370,0,-2,45.03,68.53,0.8,3.8000000000000003,314
2023,1,3,17,0,9.8,493,493,0,-2.2,42.86,62.14,0.8,3.5,306
2023,1,3,18,0,10.3,558,465,2,-2.2,41.6,58.56,0.9,3.4000000000000004,299
2023,1,3,19,0,11,561,561,0,-2,40.17,58.31,1,3.7,283
2023,1,3,20,0,11.4,503,326,7,-1.9000000000000001,39.480000000000004,61.43,1,3.9000000000000004,281
2023,1,3,21,0,11.100000000000001,388,312,8,-2,40.13,67.46000000000001,1,3.8000000000000003,285
2023,1,3,22,0,9.600000000000001,230,167,3,-1.2000000000000002,46.93,75.67,1,2.6,293
2023,1,3,23,0,5.7,60,24,7,-0.4,65.07000000000001,85.35000000000001,0.9,1.5,306
2023,1,4,0,0,4.5,0,0,0,-1.1,67.23,96.35000000000001,0.9,1.6,317
2023,1,4,1,0,3.7,0,0,0,-1.6,68.36,107.89,0.9,1.7000000000000002,327
2023,1,4,2,0,3.1,0,0,0,-2,68.98,119.86,0.9,1.7000000000000002,334
2023,1,4,3,0,2.4000000000000004,0,0,0,-2.4000000000000004,70.73,132.07,0.9,1.8,337
2023,1,4,4,0,1.7000000000000002,0,0,0,-2.6,73.13,144.26,0.9,1.7000000000000002,337
2023,1,4,5,0,1.2000000000000002,0,0,0,-2.8000000000000003,74.7,155.96,1,1.6,336
2023,1,4,6,0,0.7000000000000001,0,0,0,-3,76.23,165.44,1,1.5,335
2023,1,4,7,0,0.30000000000000004,0,0,0,-3.2,77.42,166.34,1,1.6,336
2023,1,4,8,0,0.1,0,0,0,-3.3000000000000003,77.87,157.6,1,1.6,339
2023,1,4,9,0,0,0,0,5,-3.3000000000000003,78.36,146.06,1.1,1.6,344
2023,1,4,10,0,-0.6000000000000001,0,0,0,-3.5,80.84,133.9,1.1,1.4000000000000001,350
2023,1,4,11,0,-1.2000000000000002,0,0,0,-3.6,83.48,121.67,1,1.2000000000000002,352
2023,1,4,12,0,-1.5,0,0,4,-3.7,84.82000000000001,109.64,1,1.1,348
2023,1,4,13,0,-1.8,0,0,8,-3.8000000000000003,86.33,98.02,1,1.1,334
2023,1,4,14,0,0.6000000000000001,39,22,4,-3.2,75.78,86.82000000000001,1,1.7000000000000002,317
2023,1,4,15,0,3.5,206,206,0,-3.6,59.85,76.99,0.9,1.7000000000000002,312
2023,1,4,16,0,5.9,369,369,0,-3.7,49.99,68.5,0.9,1.4000000000000001,286
2023,1,4,17,0,7.7,491,491,0,-3.4000000000000004,45.22,62.08,0.9,1.8,263
2023,1,4,18,0,9.200000000000001,559,559,0,-3.1,42.03,58.47,0.9,2.2,257
2023,1,4,19,0,10.4,564,564,0,-2.7,39.87,58.19,0.9,2.6,257
2023,1,4,20,0,11,506,506,0,-2.3000000000000003,39.39,61.300000000000004,0.9,2.7,256
2023,1,4,21,0,11,391,391,0,-1.9000000000000001,40.54,67.31,0.9,2.8000000000000003,259
2023,1,4,22,0,9.3,231,231,0,0.1,52.67,75.52,1,1.9000000000000001,263
2023,1,4,23,0,5.4,61,61,0,-0.1,67.64,85.2,1,1.4000000000000001,268
2023,1,5,0,0,4.4,0,0,0,-0.7000000000000001,69.52,96.21000000000001,0.9,1.5,275
2023,1,5,1,0,3.9000000000000004,0,0,0,-1,70.43,107.74000000000001,0.9,1.6,281
2023,1,5,2,0,3.5,0,0,0,-1.3,70.86,119.72,0.8,1.8,289
2023,1,5,3,0,3.2,0,0,0,-1.7000000000000002,70.49,131.93,0.8,2.3000000000000003,308
2023,1,5,4,0,2.5,0,0,0,-2.2,71.05,144.12,0.7000000000000001,2.5,327
2023,1,5,5,0,1.3,0,0,0,-2.9000000000000004,73.62,155.82,0.7000000000000001,2.4000000000000004,334
2023,1,5,6,0,0.30000000000000004,0,0,0,-3.4000000000000004,75.94,165.29,0.6000000000000001,2.1,333
2023,1,5,7,0,-0.30000000000000004,0,0,0,-3.8000000000000003,77.38,166.28,0.6000000000000001,2.1,326
2023,1,5,8,0,-0.8,0,0,0,-4,79.14,157.62,0.6000000000000001,2.1,317
2023,1,5,9,0,-1.1,0,0,0,-4,80.61,146.1,0.6000000000000001,2.3000000000000003,308
2023,1,5,10,0,-1.2000000000000002,0,0,0,-4.1000000000000005,80.76,133.94,0.5,2.7,306
2023,1,5,11,0,-1.5,0,0,0,-4.4,80.79,121.71000000000001,0.5,2.7,306
2023,1,5,12,0,-1.8,0,0,0,-4.9,79.62,109.67,0.5,2.7,307
2023,1,5,13,0,-2,0,0,0,-5.4,77.77,98.04,0.5,2.8000000000000003,309
2023,1,5,14,0,-0.1,41,41,0,-5.4,67.67,86.82000000000001,0.5,3.8000000000000003,309
2023,1,5,15,0,2.5,213,213,0,-4.9,58.17,76.98,0.5,3.4000000000000004,306
2023,1,5,16,0,6.300000000000001,380,380,0,-4.800000000000001,45,68.47,0.5,3.5,316
2023,1,5,17,0,9.4,506,506,0,-5.9,33.38,62.02,0.5,4,331
2023,1,5,18,0,11,575,464,7,-5.800000000000001,30.23,58.370000000000005,0.5,3.5,321
2023,1,5,19,0,12,576,576,0,-5.7,28.63,58.07,0.6000000000000001,3.1,306
2023,1,5,20,0,12.4,519,519,0,-5.6000000000000005,28.09,61.160000000000004,0.6000000000000001,2.8000000000000003,294
2023,1,5,21,0,12.200000000000001,400,400,0,-5.2,29.19,67.16,0.7000000000000001,2.3000000000000003,286
2023,1,5,22,0,10,239,239,0,0.2,50.46,75.37,0.8,0.9,276
2023,1,5,23,0,8.3,65,65,0,-3.8000000000000003,42.300000000000004,85.05,0.8,0.8,255
2023,1,6,0,0,8,0,0,8,-4.7,40.26,96.06,0.9,0.7000000000000001,225
2023,1,6,1,0,7.300000000000001,0,0,0,-4.9,41.59,107.60000000000001,0.9,1,207
2023,1,6,2,0,5.800000000000001,0,0,7,-4.6000000000000005,47.19,119.58,0.9,1.3,199
2023,1,6,3,0,4.2,0,0,0,-4.2,54.31,131.79,0.9,1.4000000000000001,190
2023,1,6,4,0,2.9000000000000004,0,0,0,-4,60.35,143.98,0.9,1.5,183
2023,1,6,5,0,2.1,0,0,0,-3.8000000000000003,64.81,155.67000000000002,0.9,1.5,179
2023,1,6,6,0,1.7000000000000002,0,0,0,-3.8000000000000003,66.87,165.14000000000001,1,1.7000000000000002,175
2023,1,6,7,0,1.8,0,0,0,-3.6,67.6,166.21,1,1.9000000000000001,172
2023,1,6,8,0,1.6,0,0,1,-3.6,68.41,157.62,1,2.2,169
2023,1,6,9,0,1.6,0,0,7,-3.5,69.10000000000001,146.13,1.1,2.6,166
2023,1,6,10,0,1.6,0,0,6,-3.1,70.76,133.98,1.1,2.9000000000000004,167
2023,1,6,11,0,1.6,0,0,6,-2.7,73.16,121.75,1.2000000000000002,3,169
2023,1,6,12,0,2.1,0,0,6,-2,74.07000000000001,109.7,1.3,3.3000000000000003,171
2023,1,6,13,0,2.9000000000000004,0,0,6,-1.2000000000000002,74.33,98.06,1.4000000000000001,3.9000000000000004,176
2023,1,6,14,0,4.1000000000000005,36,11,7,-0.2,73.43,86.83,1.6,4.6000000000000005,177
2023,1,6,15,0,5.9,196,88,7,0.9,70.03,76.97,1.6,5,168
2023,1,6,16,0,9.200000000000001,358,253,7,2.2,61.620000000000005,68.42,1.5,5.800000000000001,168
2023,1,6,17,0,12.3,478,348,7,3.9000000000000004,56.49,61.95,1.6,6.800000000000001,178
2023,1,6,18,0,14.200000000000001,549,549,0,5.5,55.64,58.27,1.6,6.7,185
2023,1,6,19,0,15.5,553,368,7,6.800000000000001,56.160000000000004,57.94,1.7000000000000002,6.5,192
2023,1,6,20,0,15.9,495,391,8,8,59.24,61.01,1.8,5.9,197
2023,1,6,21,0,15.8,384,327,7,8.8,63.33,67.01,1.8,5.4,195
2023,1,6,22,0,14.700000000000001,230,230,1,9.600000000000001,71.54,75.22,1.7000000000000002,4.3,193
2023,1,6,23,0,11.700000000000001,63,40,3,10,89.43,84.91,1.7000000000000002,2.9000000000000004,194
2023,1,7,0,0,10.3,0,0,0,10.3,100,95.91,1.5,2.5,193
2023,1,7,1,0,9.700000000000001,0,0,3,9.700000000000001,100,107.45,1.4000000000000001,2.5,192
2023,1,7,2,0,9.8,0,0,8,9.8,100,119.43,1.3,2.8000000000000003,188
2023,1,7,3,0,10.4,0,0,8,10.4,100,131.64000000000001,1.3,3.5,194
2023,1,7,4,0,10.5,0,0,0,10.5,100,143.83,1.2000000000000002,3.8000000000000003,214
2023,1,7,5,0,10,0,0,0,10,100,155.51,1.1,3.8000000000000003,239
2023,1,7,6,0,8.5,0,0,0,8.5,100,164.99,0.9,3.8000000000000003,274
2023,1,7,7,0,6.5,0,0,0,5.5,93.12,166.14000000000001,0.8,4.2,306
2023,1,7,8,0,5,0,0,0,2.2,82.36,157.62,0.8,4.4,325
2023,1,7,9,0,4.2,0,0,0,1.1,80.24,146.15,0.8,4.7,334
2023,1,7,10,0,3.5,0,0,0,0.7000000000000001,81.9,134.01,0.8,4.800000000000001,338
2023,1,7,11,0,2.7,0,0,0,0.2,83.42,121.77,0.8,4.800000000000001,340
2023,1,7,12,0,1.6,0,0,0,-0.4,86.61,109.72,0.8,4.800000000000001,341
2023,1,7,13,0,0.8,0,0,0,-0.7000000000000001,89.47,98.07000000000001,0.9,4.9,343
2023,1,7,14,0,1.4000000000000001,38,38,0,-0.7000000000000001,85.67,86.82000000000001,0.9,5.300000000000001,345
2023,1,7,15,0,3.3000000000000003,206,206,1,-0.4,76.67,76.94,0.9,5.4,346
2023,1,7,16,0,5.800000000000001,369,369,0,0.1,66.94,68.37,1,5.300000000000001,347
2023,1,7,17,0,8,493,493,0,0.9,60.72,61.870000000000005,1,5.300000000000001,348
2023,1,7,18,0,9.8,563,563,1,1.6,56.53,58.160000000000004,1,5.2,348
2023,1,7,19,0,10.9,569,569,1,1.8,53.46,57.81,1,5,347
2023,1,7,20,0,11.4,512,431,8,1.8,51.6,60.86,1,4.800000000000001,346
2023,1,7,21,0,11.100000000000001,398,311,2,1.6,52.15,66.85,1,4.5,346
2023,1,7,22,0,9.9,240,165,3,2,57.800000000000004,75.05,1,3.2,349
2023,1,7,23,0,6.6000000000000005,67,44,7,2.2,73.36,84.75,1,1.7000000000000002,352
2023,1,8,0,0,5.5,0,0,7,1.7000000000000002,76.60000000000001,95.75,1,1.8,356
2023,1,8,1,0,4.5,0,0,7,1.2000000000000002,79.34,107.3,0.9,1.9000000000000001,1
2023,1,8,2,0,3.5,0,0,0,0.8,82.44,119.28,0.8,1.9000000000000001,6
2023,1,8,3,0,2.6,0,0,7,0.4,85.48,131.49,0.8,1.9000000000000001,11
2023,1,8,4,0,1.7000000000000002,0,0,7,0,88.39,143.68,0.8,1.7000000000000002,15
2023,1,8,5,0,0.8,0,0,7,-0.5,91.10000000000001,155.36,0.8,1.5,16
2023,1,8,6,0,0.1,0,0,7,-0.9,92.85000000000001,164.83,0.8,1.5,15
2023,1,8,7,0,-0.4,0,0,0,-1.3,93.64,166.05,0.8,1.5,11
2023,1,8,8,0,-0.9,0,0,0,-1.6,94.89,157.62,0.8,1.5,7
2023,1,8,9,0,-1.3,0,0,0,-1.9000000000000001,95.76,146.17000000000002,0.8,1.5,7
2023,1,8,10,0,-1.7000000000000002,0,0,0,-2.1,96.86,134.03,0.7000000000000001,1.5,7
2023,1,8,11,0,-2,0,0,0,-2.3000000000000003,97.47,121.8,0.7000000000000001,1.5,6
2023,1,8,12,0,-2.4000000000000004,0,0,0,-2.5,98.94,109.74000000000001,0.7000000000000001,1.5,4
2023,1,8,13,0,-2.6,0,0,0,-2.7,99.07000000000001,98.07000000000001,0.7000000000000001,1.4000000000000001,1
2023,1,8,14,0,0.1,40,40,0,-2.6,82.07000000000001,86.81,0.7000000000000001,2.3000000000000003,355
2023,1,8,15,0,2.6,211,211,0,-2.1,71.05,76.91,0.7000000000000001,1.9000000000000001,346
2023,1,8,16,0,6.1000000000000005,378,378,0,-1.6,57.59,68.32000000000001,0.7000000000000001,1,343
2023,1,8,17,0,9.200000000000001,504,504,0,-1.7000000000000002,46.57,61.78,0.7000000000000001,0.4,332
2023,1,8,18,0,11.3,574,574,0,-1.6,40.54,58.050000000000004,0.7000000000000001,0.6000000000000001,199
2023,1,8,19,0,13.5,581,581,0,-1.6,35.32,57.660000000000004,0.7000000000000001,1,216
2023,1,8,20,0,14.4,524,524,0,-0.9,34.87,60.7,0.7000000000000001,1.4000000000000001,206
2023,1,8,21,0,14.100000000000001,409,409,0,-0.30000000000000004,37.21,66.69,0.7000000000000001,1.7000000000000002,199
2023,1,8,22,0,11.600000000000001,248,248,0,4,59.46,74.89,0.7000000000000001,1,192
2023,1,8,23,0,7.5,72,72,0,1.3,64.9,84.59,0.7000000000000001,1.4000000000000001,188
2023,1,9,0,0,6,0,0,0,0.8,69.2,95.59,0.7000000000000001,1.5,188
2023,1,9,1,0,5.300000000000001,0,0,0,0.6000000000000001,71.82000000000001,107.14,0.7000000000000001,1.7000000000000002,191
2023,1,9,2,0,4.7,0,0,0,0.5,74.10000000000001,119.13,0.6000000000000001,1.9000000000000001,196
2023,1,9,3,0,4.2,0,0,0,0.30000000000000004,75.8,131.34,0.6000000000000001,2,199
2023,1,9,4,0,3.8000000000000003,0,0,0,0.1,76.81,143.53,0.6000000000000001,2.2,199
2023,1,9,5,0,3.5,0,0,0,0,77.63,155.20000000000002,0.6000000000000001,2.4000000000000004,196
2023,1,9,6,0,3.3000000000000003,0,0,0,-0.1,78.29,164.66,0.5,2.7,192
2023,1,9,7,0,3.1,0,0,0,-0.1,79.33,165.95000000000002,0.6000000000000001,2.9000000000000004,189
2023,1,9,8,0,2.8000000000000003,0,0,0,-0.2,80.91,157.6,0.6000000000000001,3,186
2023,1,9,9,0,2.6,0,0,0,-0.2,81.99,146.19,0.6000000000000001,3,186
2023,1,9,10,0,2.7,0,0,8,-0.1,81.87,134.05,0.6000000000000001,3.2,188
2023,1,9,11,0,2.9000000000000004,0,0,8,0,81.5,121.82000000000001,0.7000000000000001,3.5,190
2023,1,9,12,0,3.1,0,0,0,0.2,81.35000000000001,109.75,0.7000000000000001,3.6,190
2023,1,9,13,0,3.4000000000000004,0,0,0,0.4,80.93,98.07000000000001,0.8,3.9000000000000004,190
2023,1,9,14,0,4.5,38,20,7,0.8,77.06,86.8,0.8,4.6000000000000005,188
2023,1,9,15,0,7,205,146,3,1.5,67.94,76.88,0.9,5,183
2023,1,9,16,0,10.700000000000001,370,370,0,2.2,55.83,68.26,1,6.2,186
2023,1,9,17,0,13.8,496,496,0,2.8000000000000003,47.34,61.690000000000005,1,7,194
2023,1,9,18,0,15.9,568,568,0,3.3000000000000003,42.83,57.92,1,6.9,202
2023,1,9,19,0,17.1,576,576,0,3.7,40.82,57.52,1,6.5,208
2023,1,9,20,0,17.7,520,520,0,3.9000000000000004,40.06,60.54,1,5.7,214
2023,1,9,21,0,17.5,406,406,0,4.3,41.54,66.52,1,4.6000000000000005,221
2023,1,9,22,0,14.8,248,248,0,5.7,54.550000000000004,74.72,1,2.3000000000000003,229
2023,1,9,23,0,10.4,74,74,0,4.5,66.67,84.43,0.9,1.6,243
2023,1,10,0,0,8.9,0,0,0,3.2,67.57000000000001,95.43,0.7000000000000001,1.5,261
2023,1,10,1,0,8.1,0,0,0,2,65.3,106.99000000000001,0.7000000000000001,1.5,276
2023,1,10,2,0,7.9,0,0,7,0.8,60.800000000000004,118.98,0.6000000000000001,1.5,285
2023,1,10,3,0,8.3,0,0,7,-0.30000000000000004,54.54,131.19,0.6000000000000001,1.4000000000000001,280
2023,1,10,4,0,8.5,0,0,0,-1,51.18,143.37,0.6000000000000001,1.3,275
2023,1,10,5,0,8.6,0,0,0,-1.4000000000000001,49.27,155.03,0.7000000000000001,1,272
2023,1,10,6,0,8.4,0,0,0,-1.6,49.25,164.49,0.8,1,244
2023,1,10,7,0,8.1,0,0,0,-1.6,50.370000000000005,165.85,0.9,1.2000000000000002,220
2023,1,10,8,0,7.6000000000000005,0,0,0,-1.3,53.44,157.58,0.9,1.3,203
2023,1,10,9,0,7.2,0,0,0,-0.7000000000000001,57.33,146.19,1,1.4000000000000001,187
2023,1,10,10,0,5.9,0,0,0,0.2,67.05,134.07,1,1.5,174
2023,1,10,11,0,4.3,0,0,0,1.6,82.89,121.83,1,1.5,171
2023,1,10,12,0,3.4000000000000004,0,0,0,3.4000000000000004,99.95,109.76,1,1.6,176
2023,1,10,13,0,3.3000000000000003,0,0,0,3.3000000000000003,100,98.07000000000001,1.1,1.8,186
2023,1,10,14,0,6.5,38,24,7,5.4,92.62,86.78,1.2000000000000002,2.8000000000000003,197
2023,1,10,15,0,9.3,205,155,7,5.5,77.26,76.83,1.2000000000000002,3.9000000000000004,202
2023,1,10,16,0,12.100000000000001,371,290,8,5.7,65.05,68.19,1.2000000000000002,3.7,203
2023,1,10,17,0,15.700000000000001,497,497,0,4.5,47.34,61.59,1.2000000000000002,4.6000000000000005,215
2023,1,10,18,0,18,567,447,7,4,39.32,57.79,1.2000000000000002,5,220
2023,1,10,19,0,19.5,577,577,1,3.9000000000000004,35.7,57.36,1.1,5.2,225
2023,1,10,20,0,20.1,522,387,7,4,34.51,60.370000000000005,1.1,5.2,232
2023,1,10,21,0,19.3,409,183,6,5,39.06,66.34,1.1,4.1000000000000005,233
2023,1,10,22,0,16.400000000000002,251,206,7,6.4,51.54,74.55,1.1,2.6,225
2023,1,10,23,0,13.100000000000001,77,52,8,5.4,59.58,84.27,1.1,2.5,218
2023,1,11,0,0,12.100000000000001,0,0,7,4.800000000000001,60.980000000000004,95.27,1,2.6,220
2023,1,11,1,0,11.600000000000001,0,0,7,4.2,60.53,106.83,1,2.7,228
2023,1,11,2,0,10.9,0,0,7,3.5,60.2,118.82000000000001,1,2.5,237
2023,1,11,3,0,10.200000000000001,0,0,7,2.8000000000000003,59.9,131.04,0.9,2.5,246
2023,1,11,4,0,9.600000000000001,0,0,0,2.1,59.72,143.22,0.8,2.6,253
2023,1,11,5,0,9,0,0,0,1.7000000000000002,60.32,154.87,0.8,2.6,259
2023,1,11,6,0,8.5,0,0,7,1.6,62.01,164.31,0.7000000000000001,2.5,267
2023,1,11,7,0,7.7,0,0,7,1.6,65.09,165.74,0.7000000000000001,2.4000000000000004,277
2023,1,11,8,0,6.7,0,0,7,1.4000000000000001,68.82000000000001,157.55,0.7000000000000001,2.2,285
2023,1,11,9,0,5.9,0,0,7,1.1,71.47,146.19,0.7000000000000001,2.3000000000000003,294
2023,1,11,10,0,5.4,0,0,0,0.8,72.21000000000001,134.08,0.7000000000000001,2.7,302
2023,1,11,11,0,4.800000000000001,0,0,0,0.4,72.93,121.84,0.7000000000000001,2.7,312
2023,1,11,12,0,3.6,0,0,7,-0.2,76.47,109.76,0.7000000000000001,1.9000000000000001,323
